Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-01-14 03:00:00,Italy,Italy,IT,246.81,319.08,50.73,43.22,,false,
2024-01-14 04:00:00,Italy,Italy,IT,246.06,318.05,50.85,42.87,,false,
2024-01-14 05:00:00,Italy,Italy,IT,253.78,326.63,49.04,42.16,,false,
2024-01-14 06:00:00,Italy,Italy,IT,249.15,319.43,50.53,44.03,,false,
2024-01-14 07:00:00,Italy,Italy,IT,235.64,304.87,52.65,46.84,,false,
2024-01-14 08:00:00,Italy,Italy,IT,218.5,285.7,55.66,50.36,,false,
2024-01-14 09:00:00,Italy,Italy,IT,204.51,269.65,58.29,52.97,,false,
2024-01-14 10:00:00,Italy,Italy,IT,200.51,265.47,58.69,53.79,,false,
2024-01-14 11:00:00,Italy,Italy,IT,202.07,267.98,58.19,53.17,,false,
2024-01-14 12:00:00,Italy,Italy,IT,199.78,264.77,58.81,53.16,,false,
2024-01-14 13:00:00,Italy,Italy,IT,208.54,274.55,57.19,51.14,,false,
2024-01-14 14:00:00,Italy,Italy,IT,220.03,287.56,54.75,48.09,,false,
2024-01-14 15:00:00,Italy,Italy,IT,221.02,286.71,55.18,45.95,,false,
2024-01-14 16:00:00,Italy,Italy,IT,220.47,285.26,54.72,46.06,,false,
2024-01-14 17:00:00,Italy,Italy,IT,218.86,280.09,56.18,49.34,,false,
2024-01-14 18:00:00,Italy,Italy,IT,222.81,280.53,57.02,50.34,,false,
2024-01-14 19:00:00,Italy,Italy,IT,227.72,291.58,54.81,46.69,,false,
2024-01-14 20:00:00,Italy,Italy,IT,235.53,303.51,52.38,44.56,,false,
2024-01-14 21:00:00,Italy,Italy,IT,230.61,299.25,53.4,44.78,,false,
2024-01-14 22:00:00,Italy,Italy,IT,229.71,297.91,54.11,46.07,,false,
2024-01-14 23:00:00,Italy,Italy,IT,227.13,294.74,54.71,45.72,,false,
2024-01-15 00:00:00,Italy,Italy,IT,226.47,293.82,55.12,45.6,,false,
2024-01-15 01:00:00,Italy,Italy,IT,231.94,300.64,54.08,44.81,,false,
2024-01-15 02:00:00,Italy,Italy,IT,231.42,300.16,54.04,43.93,,false,
2024-01-15 03:00:00,Italy,Italy,IT,232.71,302.5,53.32,42.72,,false,
2024-01-15 04:00:00,Italy,Italy,IT,239.75,311.39,51.37,42.08,,false,
2024-01-15 05:00:00,Italy,Italy,IT,232.49,301.43,52.42,42.87,,false,
2024-01-15 06:00:00,Italy,Italy,IT,244.45,307.91,51.0,43.34,,false,
2024-01-15 07:00:00,Italy,Italy,IT,234.48,292.0,53.91,47.51,,false,
2024-01-15 08:00:00,Italy,Italy,IT,226.31,280.01,56.29,50.51,,false,
2024-01-15 09:00:00,Italy,Italy,IT,217.46,281.64,54.63,48.84,,false,
2024-01-15 10:00:00,Italy,Italy,IT,216.84,283.75,54.02,47.85,,false,
2024-01-15 11:00:00,Italy,Italy,IT,216.18,283.6,54.2,48.26,,false,
2024-01-15 12:00:00,Italy,Italy,IT,206.45,271.85,56.27,49.67,,false,
2024-01-15 13:00:00,Italy,Italy,IT,204.37,269.33,56.53,49.08,,false,
2024-01-15 14:00:00,Italy,Italy,IT,216.82,282.58,53.96,45.36,,false,
2024-01-15 15:00:00,Italy,Italy,IT,227.24,291.39,52.71,43.58,,false,
2024-01-15 16:00:00,Italy,Italy,IT,226.09,285.75,54.12,46.39,,false,
2024-01-15 17:00:00,Italy,Italy,IT,230.19,290.71,53.18,46.44,,false,
2024-01-15 18:00:00,Italy,Italy,IT,235.58,296.73,52.29,45.62,,false,
2024-01-15 19:00:00,Italy,Italy,IT,235.1,299.89,51.46,44.8,,false,
2024-01-15 20:00:00,Italy,Italy,IT,230.19,297.31,52.03,43.74,,false,
2024-01-15 21:00:00,Italy,Italy,IT,226.56,294.17,53.15,44.41,,false,
2024-01-15 22:00:00,Italy,Italy,IT,228.4,296.37,53.29,44.93,,false,
2024-01-15 23:00:00,Italy,Italy,IT,212.27,276.57,57.06,46.84,,false,
2024-01-16 00:00:00,Italy,Italy,IT,219.4,285.65,55.37,45.66,,false,
2024-01-16 01:00:00,Italy,Italy,IT,225.47,293.17,54.1,45.28,,false,
2024-01-16 02:00:00,Italy,Italy,IT,228.55,297.19,53.24,44.2,,false,
2024-01-16 03:00:00,Italy,Italy,IT,233.68,303.59,52.06,42.52,,false,
2024-01-16 04:00:00,Italy,Italy,IT,247.92,321.48,48.48,38.76,,false,
2024-01-16 05:00:00,Italy,Italy,IT,265.22,343.12,43.08,34.76,,false,
2024-01-16 06:00:00,Italy,Italy,IT,279.46,356.75,39.73,34.55,,false,
2024-01-16 07:00:00,Italy,Italy,IT,276.34,347.44,42.23,38.59,,false,
2024-01-16 08:00:00,Italy,Italy,IT,270.43,340.3,43.59,40.69,,false,
2024-01-16 09:00:00,Italy,Italy,IT,265.85,338.45,43.62,40.35,,false,
2024-01-16 10:00:00,Italy,Italy,IT,263.34,342.13,42.24,37.91,,false,
2024-01-16 11:00:00,Italy,Italy,IT,266.02,347.13,41.25,36.36,,false,
2024-01-16 12:00:00,Italy,Italy,IT,257.48,337.2,42.95,36.48,,false,
2024-01-16 13:00:00,Italy,Italy,IT,261.14,341.08,42.21,35.12,,false,
2024-01-16 14:00:00,Italy,Italy,IT,275.85,357.82,38.81,31.98,,false,
2024-01-16 15:00:00,Italy,Italy,IT,282.06,359.76,38.96,32.27,,false,
2024-01-16 16:00:00,Italy,Italy,IT,278.05,349.84,41.41,35.0,,false,
2024-01-16 17:00:00,Italy,Italy,IT,280.03,352.76,40.87,35.63,,false,
2024-01-16 18:00:00,Italy,Italy,IT,285.79,360.67,39.38,33.86,,false,
2024-01-16 19:00:00,Italy,Italy,IT,281.56,362.28,38.49,31.36,,false,
2024-01-16 20:00:00,Italy,Italy,IT,267.57,344.8,42.58,33.19,,false,
2024-01-16 21:00:00,Italy,Italy,IT,256.23,331.49,45.57,35.35,,false,
2024-01-16 22:00:00,Italy,Italy,IT,254.27,329.88,46.12,35.52,,false,
2024-01-16 23:00:00,Italy,Italy,IT,241.43,314.63,48.91,37.87,,false,
2024-01-17 00:00:00,Italy,Italy,IT,240.26,313.21,49.39,38.01,,false,
2024-01-17 01:00:00,Italy,Italy,IT,245.43,319.42,48.46,37.58,,false,
2024-01-17 02:00:00,Italy,Italy,IT,248.37,323.13,47.64,36.63,,false,
2024-01-17 03:00:00,Italy,Italy,IT,247.29,321.76,47.79,36.59,,false,
2024-01-17 04:00:00,Italy,Italy,IT,244.58,318.19,48.29,37.41,,false,
2024-01-17 05:00:00,Italy,Italy,IT,250.07,324.89,46.07,35.67,,false,
2024-01-17 06:00:00,Italy,Italy,IT,265.71,343.4,41.78,34.12,,false,
2024-01-17 07:00:00,Italy,Italy,IT,256.36,327.68,44.97,38.22,,false,
2024-01-17 08:00:00,Italy,Italy,IT,249.16,320.31,46.28,39.27,,false,
2024-01-17 09:00:00,Italy,Italy,IT,249.72,321.07,46.17,39.2,,false,
2024-01-17 10:00:00,Italy,Italy,IT,248.25,318.51,46.66,40.14,,false,
2024-01-17 11:00:00,Italy,Italy,IT,252.85,325.05,45.33,39.46,,false,
2024-01-17 12:00:00,Italy,Italy,IT,257.57,332.19,43.9,37.89,,false,
2024-01-17 13:00:00,Italy,Italy,IT,253.99,328.12,44.5,38.0,,false,
2024-01-17 14:00:00,Italy,Italy,IT,254.74,324.82,45.71,39.21,,false,
2024-01-17 15:00:00,Italy,Italy,IT,253.35,324.33,45.55,39.36,,false,
2024-01-17 16:00:00,Italy,Italy,IT,261.59,332.05,44.36,39.38,,false,
2024-01-17 17:00:00,Italy,Italy,IT,262.66,335.29,43.4,38.28,,false,
2024-01-17 18:00:00,Italy,Italy,IT,251.33,323.71,45.37,38.67,,false,
2024-01-17 19:00:00,Italy,Italy,IT,243.76,316.62,46.51,38.52,,false,
2024-01-17 20:00:00,Italy,Italy,IT,224.97,293.81,51.32,40.99,,false,
2024-01-17 21:00:00,Italy,Italy,IT,211.39,276.84,55.37,43.52,,false,
2024-01-17 22:00:00,Italy,Italy,IT,215.24,281.25,55.08,44.44,,false,
2024-01-17 23:00:00,Italy,Italy,IT,212.55,277.92,56.05,43.95,,false,
2024-01-18 00:00:00,Italy,Italy,IT,210.93,275.4,56.74,44.53,,false,
2024-01-18 01:00:00,Italy,Italy,IT,200.93,263.53,58.87,47.12,,false,
2024-01-18 02:00:00,Italy,Italy,IT,192.82,253.64,60.55,48.65,,false,
2024-01-18 03:00:00,Italy,Italy,IT,192.88,253.88,60.37,47.51,,false,
2024-01-18 04:00:00,Italy,Italy,IT,206.51,270.99,56.96,44.87,,false,
2024-01-18 05:00:00,Italy,Italy,IT,212.67,279.19,54.49,43.41,,false,
2024-01-18 06:00:00,Italy,Italy,IT,220.3,285.19,53.17,45.12,,false,
2024-01-18 07:00:00,Italy,Italy,IT,216.88,275.87,55.39,48.99,,false,
2024-01-18 08:00:00,Italy,Italy,IT,212.56,272.4,55.81,49.89,,false,
2024-01-18 09:00:00,Italy,Italy,IT,201.53,265.0,56.33,50.77,,false,
2024-01-18 10:00:00,Italy,Italy,IT,193.16,256.02,57.98,52.23,,false,
2024-01-18 11:00:00,Italy,Italy,IT,194.96,258.71,57.63,51.98,,false,
2024-01-18 12:00:00,Italy,Italy,IT,188.21,250.41,59.27,52.6,,false,
2024-01-18 13:00:00,Italy,Italy,IT,191.86,254.59,58.4,50.4,,false,
2024-01-18 14:00:00,Italy,Italy,IT,211.16,277.2,54.12,46.0,,false,
2024-01-18 15:00:00,Italy,Italy,IT,216.63,282.35,53.11,45.24,,false,
2024-01-18 16:00:00,Italy,Italy,IT,222.73,286.86,52.49,44.68,,false,
2024-01-18 17:00:00,Italy,Italy,IT,225.3,287.48,53.04,46.14,,false,
2024-01-18 18:00:00,Italy,Italy,IT,218.18,278.55,55.08,47.67,,false,
2024-01-18 19:00:00,Italy,Italy,IT,220.35,284.63,53.91,45.97,,false,
2024-01-18 20:00:00,Italy,Italy,IT,217.73,282.98,54.33,45.76,,false,
2024-01-18 21:00:00,Italy,Italy,IT,214.79,280.06,55.52,46.76,,false,
2024-01-18 22:00:00,Italy,Italy,IT,213.52,274.44,57.28,49.07,,false,
2024-01-18 23:00:00,Italy,Italy,IT,194.16,251.31,62.03,53.03,,false,
2024-01-19 00:00:00,Italy,Italy,IT,192.96,252.5,61.71,52.53,,false,
2024-01-19 01:00:00,Italy,Italy,IT,199.04,259.82,60.5,51.56,,false,
2024-01-19 02:00:00,Italy,Italy,IT,196.75,256.86,61.01,51.48,,false,
2024-01-19 03:00:00,Italy,Italy,IT,200.89,262.05,59.98,50.02,,false,
2024-01-19 04:00:00,Italy,Italy,IT,206.86,269.59,58.34,49.08,,false,
2024-01-19 05:00:00,Italy,Italy,IT,219.65,285.43,54.82,46.14,,false,
2024-01-19 06:00:00,Italy,Italy,IT,229.0,294.96,52.05,44.57,,false,
2024-01-19 07:00:00,Italy,Italy,IT,226.54,284.22,54.79,48.52,,false,
2024-01-19 08:00:00,Italy,Italy,IT,219.58,276.18,56.43,50.68,,false,
2024-01-19 09:00:00,Italy,Italy,IT,210.06,271.01,56.7,50.1,,false,
2024-01-19 10:00:00,Italy,Italy,IT,206.57,270.26,56.57,49.03,,false,
2024-01-19 11:00:00,Italy,Italy,IT,206.29,271.98,56.11,47.88,,false,
2024-01-19 12:00:00,Italy,Italy,IT,215.75,283.65,53.79,45.04,,false,
2024-01-19 13:00:00,Italy,Italy,IT,228.42,298.08,51.09,42.38,,false,
2024-01-19 14:00:00,Italy,Italy,IT,237.07,307.49,49.36,40.41,,false,
2024-01-19 15:00:00,Italy,Italy,IT,234.97,302.31,50.31,41.59,,false,
2024-01-19 16:00:00,Italy,Italy,IT,231.87,295.54,51.73,43.92,,false,
2024-01-19 17:00:00,Italy,Italy,IT,233.76,298.97,51.02,43.68,,false,
2024-01-19 18:00:00,Italy,Italy,IT,236.95,303.81,50.16,42.52,,false,
2024-01-19 19:00:00,Italy,Italy,IT,246.06,313.66,48.94,40.84,,false,
2024-01-19 20:00:00,Italy,Italy,IT,249.68,320.72,47.68,38.81,,false,
2024-01-19 21:00:00,Italy,Italy,IT,248.16,321.56,47.72,38.06,,false,
2024-01-19 22:00:00,Italy,Italy,IT,240.02,311.07,50.33,41.08,,false,
2024-01-19 23:00:00,Italy,Italy,IT,223.47,290.54,54.67,45.18,,false,
2024-01-20 00:00:00,Italy,Italy,IT,201.89,263.27,60.37,50.62,,false,
2024-01-20 01:00:00,Italy,Italy,IT,201.11,262.54,60.59,51.31,,false,
2024-01-20 02:00:00,Italy,Italy,IT,197.12,258.03,61.23,51.61,,false,
2024-01-20 03:00:00,Italy,Italy,IT,198.78,260.1,60.73,50.92,,false,
2024-01-20 04:00:00,Italy,Italy,IT,198.99,260.17,60.61,51.72,,false,
2024-01-20 05:00:00,Italy,Italy,IT,194.23,253.63,61.7,52.35,,false,
2024-01-20 06:00:00,Italy,Italy,IT,195.08,253.44,61.34,52.59,,false,
2024-01-20 07:00:00,Italy,Italy,IT,187.61,239.79,63.97,56.18,,false,
2024-01-20 08:00:00,Italy,Italy,IT,178.97,232.0,64.87,57.4,,false,
2024-01-20 09:00:00,Italy,Italy,IT,167.66,223.3,66.05,58.2,,false,
2024-01-20 10:00:00,Italy,Italy,IT,161.58,216.28,67.38,60.58,,false,
2024-01-20 11:00:00,Italy,Italy,IT,159.94,215.21,67.67,61.3,,false,
2024-01-20 12:00:00,Italy,Italy,IT,154.73,208.45,69.09,62.68,,false,
2024-01-20 13:00:00,Italy,Italy,IT,159.62,214.19,67.98,60.47,,false,
2024-01-20 14:00:00,Italy,Italy,IT,172.03,228.69,65.05,55.59,,false,
2024-01-20 15:00:00,Italy,Italy,IT,189.18,246.59,61.75,50.91,,false,
2024-01-20 16:00:00,Italy,Italy,IT,184.12,236.86,63.31,53.39,,false,
2024-01-20 17:00:00,Italy,Italy,IT,185.63,235.9,63.84,55.08,,false,
2024-01-20 18:00:00,Italy,Italy,IT,189.24,238.93,63.6,55.92,,false,
2024-01-20 19:00:00,Italy,Italy,IT,185.01,240.6,62.95,53.51,,false,
2024-01-20 20:00:00,Italy,Italy,IT,193.65,252.98,61.04,51.09,,false,
2024-01-20 21:00:00,Italy,Italy,IT,193.8,252.45,61.77,51.86,,false,
2024-01-20 22:00:00,Italy,Italy,IT,198.68,257.39,61.31,53.01,,false,
2024-01-20 23:00:00,Italy,Italy,IT,183.62,239.31,65.01,56.67,,false,
2024-01-21 00:00:00,Italy,Italy,IT,175.52,232.78,65.43,56.06,,false,
2024-01-21 01:00:00,Italy,Italy,IT,177.31,235.3,65.12,55.56,,false,
2024-01-21 02:00:00,Italy,Italy,IT,179.99,238.91,64.34,54.97,,false,
2024-01-21 03:00:00,Italy,Italy,IT,177.8,236.0,64.87,54.92,,false,
2024-01-21 04:00:00,Italy,Italy,IT,182.25,241.49,63.79,54.06,,false,
2024-01-21 05:00:00,Italy,Italy,IT,183.93,242.79,63.52,54.08,,false,
2024-01-21 06:00:00,Italy,Italy,IT,175.27,231.56,65.58,56.31,,false,
2024-01-21 07:00:00,Italy,Italy,IT,153.45,203.88,70.48,62.32,,false,
2024-01-21 08:00:00,Italy,Italy,IT,137.67,187.66,73.19,65.85,,false,
2024-01-21 09:00:00,Italy,Italy,IT,133.08,184.56,73.51,67.0,,false,
2024-01-21 10:00:00,Italy,Italy,IT,135.69,188.21,72.8,67.55,,false,
2024-01-21 11:00:00,Italy,Italy,IT,146.12,201.06,70.31,64.93,,false,
2024-01-21 12:00:00,Italy,Italy,IT,144.12,197.78,71.02,65.79,,false,
2024-01-21 13:00:00,Italy,Italy,IT,142.5,196.05,71.0,63.77,,false,
2024-01-21 14:00:00,Italy,Italy,IT,157.01,212.61,67.79,58.96,,false,
2024-01-21 15:00:00,Italy,Italy,IT,177.16,234.9,63.75,51.86,,false,
2024-01-21 16:00:00,Italy,Italy,IT,191.25,247.28,61.87,50.85,,false,
2024-01-21 17:00:00,Italy,Italy,IT,192.06,245.66,62.65,52.95,,false,
2024-01-21 18:00:00,Italy,Italy,IT,194.19,246.54,62.77,53.45,,false,
2024-01-21 19:00:00,Italy,Italy,IT,199.1,252.25,61.93,51.82,,false,
2024-01-21 20:00:00,Italy,Italy,IT,207.72,264.71,59.49,49.59,,false,
2024-01-21 21:00:00,Italy,Italy,IT,212.02,275.71,57.17,46.94,,false,
2024-01-21 22:00:00,Italy,Italy,IT,199.33,261.31,60.11,48.51,,false,
2024-01-21 23:00:00,Italy,Italy,IT,204.63,268.1,59.26,47.3,,false,
2024-01-22 00:00:00,Italy,Italy,IT,208.15,272.41,58.7,46.6,,false,
2024-01-22 01:00:00,Italy,Italy,IT,213.82,279.37,57.49,45.01,,false,
2024-01-22 02:00:00,Italy,Italy,IT,220.01,287.49,55.72,42.89,,false,
2024-01-22 03:00:00,Italy,Italy,IT,228.71,297.84,53.51,40.71,,false,
2024-01-22 04:00:00,Italy,Italy,IT,246.2,320.23,48.45,36.87,,false,
2024-01-22 05:00:00,Italy,Italy,IT,262.49,334.09,45.23,35.99,,false,
2024-01-22 06:00:00,Italy,Italy,IT,265.95,332.65,45.5,37.96,,false,
2024-01-22 07:00:00,Italy,Italy,IT,253.83,317.14,48.58,42.06,,false,
2024-01-22 08:00:00,Italy,Italy,IT,233.96,299.34,51.1,44.51,,false,
2024-01-22 09:00:00,Italy,Italy,IT,220.88,288.39,52.92,45.84,,false,
2024-01-22 10:00:00,Italy,Italy,IT,216.18,284.43,53.64,45.9,,false,
2024-01-22 11:00:00,Italy,Italy,IT,210.13,278.67,54.72,45.66,,false,
2024-01-22 12:00:00,Italy,Italy,IT,214.97,284.33,53.65,44.45,,false,
2024-01-22 13:00:00,Italy,Italy,IT,226.19,297.23,51.0,42.05,,false,
2024-01-22 14:00:00,Italy,Italy,IT,247.67,321.36,46.18,37.48,,false,
2024-01-22 15:00:00,Italy,Italy,IT,265.23,336.52,43.81,35.32,,false,
2024-01-22 16:00:00,Italy,Italy,IT,270.9,340.16,43.49,35.91,,false,
2024-01-22 17:00:00,Italy,Italy,IT,264.5,333.85,44.63,37.51,,false,
2024-01-22 18:00:00,Italy,Italy,IT,264.59,337.51,43.63,36.45,,false,
2024-01-22 19:00:00,Italy,Italy,IT,265.34,341.42,42.73,34.73,,false,
2024-01-22 20:00:00,Italy,Italy,IT,254.15,328.62,45.39,36.39,,false,
2024-01-22 21:00:00,Italy,Italy,IT,238.94,310.35,49.51,39.39,,false,
2024-01-22 22:00:00,Italy,Italy,IT,229.06,298.32,52.37,41.59,,false,
2024-01-22 23:00:00,Italy,Italy,IT,215.76,281.79,55.96,44.18,,false,
2024-01-23 00:00:00,Italy,Italy,IT,215.77,281.89,56.23,45.03,,false,
2024-01-23 01:00:00,Italy,Italy,IT,215.62,281.57,56.53,45.72,,false,
2024-01-23 02:00:00,Italy,Italy,IT,210.52,275.75,57.21,45.73,,false,
2024-01-23 03:00:00,Italy,Italy,IT,213.19,279.15,56.47,44.29,,false,
2024-01-23 04:00:00,Italy,Italy,IT,232.23,303.5,51.2,39.97,,false,
2024-01-23 05:00:00,Italy,Italy,IT,253.02,327.81,45.71,36.32,,false,
2024-01-23 06:00:00,Italy,Italy,IT,262.23,337.02,43.41,36.2,,false,
2024-01-23 07:00:00,Italy,Italy,IT,255.41,323.81,46.34,39.39,,false,
2024-01-23 08:00:00,Italy,Italy,IT,243.75,315.86,47.24,40.31,,false,
2024-01-23 09:00:00,Italy,Italy,IT,241.63,314.94,47.65,39.9,,false,
2024-01-23 10:00:00,Italy,Italy,IT,235.11,306.78,49.68,41.87,,false,
2024-01-23 11:00:00,Italy,Italy,IT,217.96,286.74,53.6,45.18,,false,
2024-01-23 12:00:00,Italy,Italy,IT,218.21,287.9,53.25,44.41,,false,
2024-01-23 13:00:00,Italy,Italy,IT,230.18,302.24,50.21,41.04,,false,
2024-01-23 14:00:00,Italy,Italy,IT,243.96,316.77,47.49,38.55,,false,
2024-01-23 15:00:00,Italy,Italy,IT,250.67,323.7,46.09,37.43,,false,
2024-01-23 16:00:00,Italy,Italy,IT,249.44,319.23,47.12,39.26,,false,
2024-01-23 17:00:00,Italy,Italy,IT,250.2,319.15,47.41,39.85,,false,
2024-01-23 18:00:00,Italy,Italy,IT,257.72,328.18,46.0,38.46,,false,
2024-01-23 19:00:00,Italy,Italy,IT,260.7,333.29,45.22,37.22,,false,
2024-01-23 20:00:00,Italy,Italy,IT,252.15,325.12,46.97,37.6,,false,
2024-01-23 21:00:00,Italy,Italy,IT,237.13,307.95,50.59,40.48,,false,
2024-01-23 22:00:00,Italy,Italy,IT,222.91,289.92,54.59,43.31,,false,
2024-01-23 23:00:00,Italy,Italy,IT,208.94,273.18,57.75,45.9,,false,
2024-01-24 00:00:00,Italy,Italy,IT,207.05,270.34,58.79,46.59,,false,
2024-01-24 01:00:00,Italy,Italy,IT,210.52,274.58,58.15,45.93,,false,
2024-01-24 02:00:00,Italy,Italy,IT,210.75,274.52,58.19,45.91,,false,
2024-01-24 03:00:00,Italy,Italy,IT,217.44,283.02,56.39,43.69,,false,
2024-01-24 04:00:00,Italy,Italy,IT,233.26,302.92,52.15,39.99,,false,
2024-01-24 05:00:00,Italy,Italy,IT,256.09,327.95,47.08,37.24,,false,
2024-01-24 06:00:00,Italy,Italy,IT,260.23,326.05,47.58,39.48,,false,
2024-01-24 07:00:00,Italy,Italy,IT,249.83,314.24,49.46,42.37,,false,
2024-01-24 08:00:00,Italy,Italy,IT,235.59,300.17,51.76,44.83,,false,
2024-01-24 09:00:00,Italy,Italy,IT,224.68,292.26,52.73,45.32,,false,
2024-01-24 10:00:00,Italy,Italy,IT,221.15,289.83,53.17,44.99,,false,
2024-01-24 11:00:00,Italy,Italy,IT,216.28,285.23,54.12,46.1,,false,
2024-01-24 12:00:00,Italy,Italy,IT,219.09,288.49,53.53,44.76,,false,
2024-01-24 13:00:00,Italy,Italy,IT,229.94,300.37,51.27,42.4,,false,
2024-01-24 14:00:00,Italy,Italy,IT,248.69,322.47,46.81,37.77,,false,
2024-01-24 15:00:00,Italy,Italy,IT,253.0,326.07,45.95,36.69,,false,
2024-01-24 16:00:00,Italy,Italy,IT,255.95,322.84,47.12,38.27,,false,
2024-01-24 17:00:00,Italy,Italy,IT,256.63,322.26,47.43,39.47,,false,
2024-01-24 18:00:00,Italy,Italy,IT,253.51,322.22,47.02,39.21,,false,
2024-01-24 19:00:00,Italy,Italy,IT,261.6,335.12,44.57,35.76,,false,
2024-01-24 20:00:00,Italy,Italy,IT,251.84,323.46,47.15,37.4,,false,
2024-01-24 21:00:00,Italy,Italy,IT,240.44,310.62,49.97,39.11,,false,
2024-01-24 22:00:00,Italy,Italy,IT,226.93,294.52,53.56,41.5,,false,
2024-01-24 23:00:00,Italy,Italy,IT,211.62,275.69,57.63,45.0,,false,
2024-01-25 00:00:00,Italy,Italy,IT,211.39,274.77,58.35,45.89,,false,
2024-01-25 01:00:00,Italy,Italy,IT,220.0,285.48,56.38,44.56,,false,
2024-01-25 02:00:00,Italy,Italy,IT,214.91,279.3,57.35,44.97,,false,
2024-01-25 03:00:00,Italy,Italy,IT,216.74,281.2,56.87,43.88,,false,
2024-01-25 04:00:00,Italy,Italy,IT,225.23,292.05,54.36,40.99,,false,
2024-01-25 05:00:00,Italy,Italy,IT,248.67,319.89,48.15,36.78,,false,
2024-01-25 06:00:00,Italy,Italy,IT,258.96,329.8,45.62,36.54,,false,
2024-01-25 07:00:00,Italy,Italy,IT,246.67,312.5,49.06,40.87,,false,
2024-01-25 08:00:00,Italy,Italy,IT,235.07,301.27,51.03,42.61,,false,
2024-01-25 09:00:00,Italy,Italy,IT,228.58,296.73,51.91,43.56,,false,
2024-01-25 10:00:00,Italy,Italy,IT,220.49,287.78,53.77,45.38,,false,
2024-01-25 11:00:00,Italy,Italy,IT,217.67,285.86,54.25,45.53,,false,
2024-01-25 12:00:00,Italy,Italy,IT,217.38,285.53,54.16,44.6,,false,
2024-01-25 13:00:00,Italy,Italy,IT,229.3,299.94,51.21,41.89,,false,
2024-01-25 14:00:00,Italy,Italy,IT,249.4,322.78,46.64,37.91,,false,
2024-01-25 15:00:00,Italy,Italy,IT,266.07,339.85,43.55,34.91,,false,
2024-01-25 16:00:00,Italy,Italy,IT,264.73,335.48,44.44,36.62,,false,
2024-01-25 17:00:00,Italy,Italy,IT,264.51,333.11,45.08,37.49,,false,
2024-01-25 18:00:00,Italy,Italy,IT,265.04,334.82,44.71,37.0,,false,
2024-01-25 19:00:00,Italy,Italy,IT,273.42,346.76,42.42,33.7,,false,
2024-01-25 20:00:00,Italy,Italy,IT,274.4,351.18,41.65,31.32,,false,
2024-01-25 21:00:00,Italy,Italy,IT,273.11,351.02,42.13,30.49,,false,
2024-01-25 22:00:00,Italy,Italy,IT,273.79,351.9,42.39,30.07,,false,
2024-01-25 23:00:00,Italy,Italy,IT,261.38,337.94,45.4,31.84,,false,
2024-01-26 00:00:00,Italy,Italy,IT,257.91,333.27,46.64,32.29,,false,
2024-01-26 01:00:00,Italy,Italy,IT,258.37,333.39,46.95,32.6,,false,
2024-01-26 02:00:00,Italy,Italy,IT,255.8,329.96,47.79,33.08,,false,
2024-01-26 03:00:00,Italy,Italy,IT,258.41,333.47,46.99,32.89,,false,
2024-01-26 04:00:00,Italy,Italy,IT,262.63,339.86,45.11,31.87,,false,
2024-01-26 05:00:00,Italy,Italy,IT,276.46,355.65,41.0,30.14,,false,
2024-01-26 06:00:00,Italy,Italy,IT,270.7,343.36,42.99,34.39,,false,
2024-01-26 07:00:00,Italy,Italy,IT,261.43,329.7,45.86,38.86,,false,
2024-01-26 08:00:00,Italy,Italy,IT,256.47,325.03,46.63,40.13,,false,
2024-01-26 09:00:00,Italy,Italy,IT,255.9,328.19,45.65,39.15,,false,
2024-01-26 10:00:00,Italy,Italy,IT,250.57,325.22,46.09,38.99,,false,
2024-01-26 11:00:00,Italy,Italy,IT,239.08,312.17,48.63,39.86,,false,
2024-01-26 12:00:00,Italy,Italy,IT,239.4,312.36,48.6,39.11,,false,
2024-01-26 13:00:00,Italy,Italy,IT,255.04,331.03,45.05,36.01,,false,
2024-01-26 14:00:00,Italy,Italy,IT,263.24,339.98,43.23,34.26,,false,
2024-01-26 15:00:00,Italy,Italy,IT,269.65,342.76,42.99,33.81,,false,
2024-01-26 16:00:00,Italy,Italy,IT,273.35,344.98,42.77,34.31,,false,
2024-01-26 17:00:00,Italy,Italy,IT,272.66,343.16,43.38,35.6,,false,
2024-01-26 18:00:00,Italy,Italy,IT,273.93,345.24,43.21,34.97,,false,
2024-01-26 19:00:00,Italy,Italy,IT,280.06,354.59,41.66,32.65,,false,
2024-01-26 20:00:00,Italy,Italy,IT,279.09,356.04,41.46,31.21,,false,
2024-01-26 21:00:00,Italy,Italy,IT,270.64,347.1,43.43,31.75,,false,
2024-01-26 22:00:00,Italy,Italy,IT,271.14,348.29,43.6,31.63,,false,
2024-01-26 23:00:00,Italy,Italy,IT,263.18,338.45,45.61,33.35,,false,
2024-01-27 00:00:00,Italy,Italy,IT,256.52,329.79,47.63,34.23,,false,
2024-01-27 01:00:00,Italy,Italy,IT,252.38,327.27,48.22,33.99,,false,
2024-01-27 02:00:00,Italy,Italy,IT,253.95,328.71,48.06,33.01,,false,
2024-01-27 03:00:00,Italy,Italy,IT,254.66,329.69,47.82,32.45,,false,
2024-01-27 04:00:00,Italy,Italy,IT,255.95,330.83,47.61,32.91,,false,
2024-01-27 05:00:00,Italy,Italy,IT,263.79,336.86,46.33,33.39,,false,
